,video_id,LABEL,title_description,title_comments,title_Audio-text,description_comments,description_Audio-text,comments_Audio-text,sadness,love,surprise,fear,anger,joy
34,e61F1HeqyWc,FAKE,0.0,0.0612460343233504,0.0,0.029382761759981,0.0,0.0,0.9162865281105042,0.006329115480184555,0.0006414421950466931,0.0722348764538765,0.0036262182984501123,0.0008818646310828626
35,LvKiZEDdU94,FAKE,0.5714492737873835,0.3932489471370982,0.0,0.3726269657874144,0.0,0.0,0.8958336710929871,0.0026684370823204517,0.0003902219468727708,0.08977390825748444,0.010797851718962193,0.0005359561182558537
36,zhfJrvI3x-A,FAKE,0.0764278605457481,0.0,0.0,0.0,0.0,0.0,0.26921752095222473,0.7136940360069275,0.003035907866433263,0.008346840739250183,0.003210128517821431,0.0024955179542303085
37,NRn_cqc74uo,FAKE,0.0,0.0,0.0,0.0,0.0,0.0,0.5586051344871521,0.05571512132883072,0.0037856576964259148,0.29169076681137085,0.08818860352039337,0.002014744561165571
38,D0DqM8M-jJ4,FAKE,0.2112588382859827,0.0,0.0,0.0,0.0,0.0,0.006037847138941288,0.07802914828062057,0.0013825311325490475,0.6546837091445923,0.2567083239555359,0.0031583618838340044
39,NTIoIeZ4KYA,FAKE,0.1470688902472823,0.0396103105488208,0.0,0.1717182678168639,0.0,0.0344985366254703,0.33538568019866943,0.6535480618476868,0.002678334480151534,0.0048446874134242535,0.0023302771151065826,0.0012129449751228094
40,weGzaqiprh4,FAKE,0.1350284750672724,0.0,0.0,0.0,0.0,0.0,0.000737889960873872,0.0009716940112411976,0.00024026018218137324,0.9934723377227783,0.004279261454939842,0.00029855500906705856
41,K-fmtLxbGqA,FAKE,0.0,0.4700368940335556,0.0,0.1250111824781126,0.0,0.0,0.8837676048278809,0.004683832172304392,0.0005978649714961648,0.10670359432697296,0.003615398658439517,0.0006317320512607694
42,iLj1Wr8hLEQ,FAKE,0.3563004293331381,0.0,0.0,0.0,0.0,0.0,0.9372990131378174,0.01758047193288803,0.0007583644473925233,0.020296454429626465,0.020838165655732155,0.003227404085919261
43,Q_n7MICf15I,FAKE,0.5031026124151314,0.2255548722068433,0.0,0.3994395017823607,0.0,0.0,0.0998796746134758,0.36382001638412476,0.004002532456070185,0.3710567057132721,0.15636388957500458,0.004877173807471991
44,GOlad3Vp3ks,FAKE,0.0,0.3542201186158487,0.0,0.0,0.0,0.0,0.9887730479240417,0.003064206335693598,0.00029258677386678755,0.004446737933903933,0.003024097066372633,0.0003994957951363176
45,adUMwFNHzyk,FAKE,0.0,0.0,0.0,0.0,0.0,0.0,0.9980691075325012,0.0005137156113050878,0.00013970171858090907,0.0004931681323796511,0.0005782765801995993,0.00020609234343282878
46,XNx_XpbZ69M,FAKE,0.0608730260634931,0.1265248364986933,0.1965605701862763,0.355856505571984,0.1190140116953845,0.1857710395369237,0.53813236951828,0.10760808736085892,0.0016448525711894035,0.024703729897737503,0.314055860042572,0.01385504100471735
47,frOMeWe8ui8,FAKE,0.2202881505618296,0.2333095071116794,0.0,0.0724070634547032,0.0,0.0,0.9740756750106812,0.005129731260240078,0.00041600962867960334,0.0066214557737112045,0.012986806221306324,0.0007702159346081316
48,zDQ_bfjIhAw,FAKE,0.2970134127197543,0.1452708950345826,0.0,0.413031567742088,0.0781701866349385,0.0471047479215813,0.9965783953666687,0.0007931587169878185,0.00016742247680667788,0.0012723469408228993,0.000999315525405109,0.0001893985172500834
49,fNFLpf9E6Eo,FAKE,0.09720769328929,0.1266318355376436,0.0,0.074937822723638,0.0,0.0,0.9876553416252136,0.0022676880471408367,0.0002796524786390364,0.003971302416175604,0.005438606254756451,0.0003873891255352646
50,DXzLELpW3R8,FAKE,0.101065875572081,0.0,0.0,0.1618022317818238,0.0,0.0,0.9026231169700623,0.07657569646835327,0.0011069071479141712,0.008902650326490402,0.00840855110436678,0.0023830656427890062
51,U_QiXAX9EZM,FAKE,1.0000000000000009,0.0809785651111962,0.0,0.0809785651111962,0.0,0.0135331767101548,0.9810181856155396,0.006033626385033131,0.0004623528220690787,0.005186856724321842,0.006520176772028208,0.0007787434151396155
52,qntCA1yP2iE,FAKE,0.623448832013282,0.2006251527056467,0.4292141486809639,0.1617537179590139,0.4136053526613722,0.20530545335812,0.9921926856040955,0.0007777626160532236,0.00017246301285922527,0.0038342243060469627,0.002748817903921008,0.0002740038326010108
53,fXY_MCunzK8,FAKE,0.2170006875355871,0.2548155574589773,0.0,0.1055901627954297,0.0,0.0132368734603706,0.9979013204574585,0.0006792338681407273,0.0001686025643721223,0.0006371562485583127,0.0003560307377483696,0.00025769107742235065
54,N05fNBOd7oU,FAKE,0.2232052234264895,0.0454712473227048,0.0,0.1387373136225136,0.0,0.0,0.980523407459259,0.009367884136736393,0.0014364024391397834,0.005734574515372515,0.0018028091872110963,0.001134944031946361
55,dA2TAuhMncc,FAKE,0.2314068209786421,0.2769262192423528,0.0,0.1899828928569882,0.0,0.0,0.0016056053573265672,0.9955611228942871,0.0004446545208338648,0.0012016004184260964,0.00048582861199975014,0.000701068143825978
56,VXSEqHP2AuI,FAKE,0.2798280652432878,0.3017759771841112,0.0,0.1244223012406736,0.0,0.0,0.8310768604278564,0.011848227120935917,0.0016750725917518139,0.12336587905883789,0.029746150597929955,0.0022878097370266914
57,4gS0dWV0VTA,FAKE,0.1016306697911265,0.0,0.0,0.0,0.0,0.0,0.8310768604278564,0.011848227120935917,0.0016750725917518139,0.12336587905883789,0.029746150597929955,0.0022878097370266914
58,k64lcZoVbhY,FAKE,0.4301812187751194,0.1203581898771754,0.1489919995513099,0.1640635752050512,0.2158553229389666,0.1595730348961323,0.2796418070793152,0.026917537674307823,0.058582138270139694,0.5837898850440979,0.04700207710266113,0.0040665571577847
59,mjL9AWNe9Vw,FAKE,0.0,0.200430520224449,0.0,0.072463682827617,0.0,0.0,0.016034696251153946,0.2632046639919281,0.002335921162739396,0.11216607689857483,0.5927805304527283,0.013478157110512257
60,05IQ1m3lQaE,FAKE,0.5245910904457138,0.0847661415933108,0.0,0.1465152670996685,0.0,0.0,0.015371657907962799,0.04521406814455986,0.002833771286532283,0.7065704464912415,0.2247728705406189,0.005237172823399305
61,AOAmShCeXm8,FAKE,0.1619836025828166,0.0,0.1860320269049543,0.0,0.1898426691849925,0.1165682823744845,0.0018578032031655312,0.0009612201247364283,0.00021702090452890843,0.9955177903175354,0.0012501232558861375,0.00019601100939325988
62,Y03Rii82-6c,FAKE,0.2523342014336961,0.0,0.0,0.0,0.0,0.0,0.8310768604278564,0.011848227120935917,0.0016750725917518139,0.12336587905883789,0.029746150597929955,0.0022878097370266914
63,25xMDiuEoYQ,FAKE,0.0,0.0,0.0,0.0,0.0898794150425558,0.0,0.8310768604278564,0.011848227120935917,0.0016750725917518139,0.12336587905883789,0.029746150597929955,0.0022878097370266914
64,j33OTOB2M84,FAKE,0.5023287782256718,0.2287767983086632,0.0,0.167971866007069,0.0,0.0,0.8310768604278564,0.011848227120935917,0.0016750725917518139,0.12336587905883789,0.029746150597929955,0.0022878097370266914
65,xFSjt3CNlyE,FAKE,0.1908740661302035,0.2448225444742734,0.3808726084759437,0.2436509063992005,0.1707761131901165,0.2190441237737899,0.005346375983208418,0.022784795612096786,0.0012843911536037922,0.9326273202896118,0.03625771403312683,0.0016993526369333267
66,VG00-3JhG0Y,FAKE,0.3159245524244449,0.0,0.0,0.0,0.0,0.0,0.05140572786331177,0.018670398741960526,0.001517219701781869,0.8438204526901245,0.08287313580513,0.0017130227060988545
67,LodNwDNPjAY,FAKE,0.0245313958973933,0.1586606890236699,0.4832463946947264,0.0769343323361273,0.0158870087169458,0.1225157363109683,0.016336604952812195,0.051124248653650284,0.002335289726033807,0.39996084570884705,0.5237442255020142,0.006498822942376137
68,fP1HdmrM2-0,FAKE,0.0934947749753671,0.0,0.0,0.0,0.0,0.0,0.8135456442832947,0.16002748906612396,0.002700553275644779,0.010258901864290237,0.012402351014316082,0.0010650816839188337
69,agtu_3ff5A0,FAKE,0.5023287782256718,0.0,0.0,0.0,0.0,0.0,0.00860578939318657,0.17241305112838745,0.001273458357900381,0.04275957867503166,0.7642292380332947,0.010718829929828644
70,Q_Fsfy23hIE,FAKE,0.0,0.0,0.0,0.0,0.0,0.0,0.9569068551063538,0.0031086280941963196,0.00042918685358017683,0.029912877827882767,0.00910000316798687,0.00054248480591923
71,ZhL3R-83U0g,FAKE,0.0,0.0,0.0,0.0,0.0,0.0,0.980496883392334,0.0014894107589498162,0.00024380501417908818,0.012972692959010601,0.004327375907450914,0.00046981486957520247
72,BH3t8GSR9OE,FAKE,0.1943143401685814,0.0,0.2912194185636896,0.0,0.0,0.0,0.012856747023761272,0.9704282879829407,0.0025927650276571512,0.010860862210392952,0.0025211521424353123,0.0007403070339933038
73,8rbz0_rMHsM,FAKE,0.3525850359748658,0.0,0.3453212175548488,0.0,0.8917677902596532,0.0,0.8275647759437561,0.006976560223847628,0.0007614142959937453,0.04682782664895058,0.11640191078186035,0.0014675070997327566
74,IDncU3huuWk,FAKE,0.3563004293331381,0.0,0.0,0.0,0.0,0.0,0.7039895057678223,0.01293233223259449,0.0008343455265276134,0.27051281929016113,0.010414057411253452,0.0013169128214940429
75,GujbvON4Yr0,FAKE,0.0,0.0706163279953344,0.1550056092565347,0.0,0.010526186844974,0.0501953818145714,0.7237885594367981,0.005040321033447981,0.0015567238442599773,0.2349817007780075,0.03242800384759903,0.002204665681347251
76,8UVOvfUpbWc,FAKE,0.0433001954508658,0.1221162727654754,0.0843633876335495,0.1352279937649965,0.035566691592664,0.2735143097689521,0.0671611800789833,0.04860817268490791,0.0018253931775689125,0.8766735792160034,0.004744020290672779,0.0009876516414806247
77,gAqHkwta8pI,FAKE,0.0,0.0,0.0,0.0,0.0,0.0,0.0065916916355490685,0.014334225095808506,0.0017426295671612024,0.5813127160072327,0.39069852232933044,0.005320179741829634
78,m6GbH_oFckE,FAKE,0.4117351646431871,0.0,0.2412136066750698,0.0,0.2241112335112346,0.0,0.0065916916355490685,0.014334225095808506,0.0017426295671612024,0.5813127160072327,0.39069852232933044,0.005320179741829634
79,tiR_1p2S6no,FAKE,0.0,0.0999766895941373,0.0,0.0,0.0,0.0,0.13640877604484558,0.024508342146873474,0.0012899282155558467,0.6986819505691528,0.13576403260231018,0.003346980782225728
80,9QIF3kQLw38,FAKE,0.0,0.0,0.0,0.0345765669091545,0.0328333789282234,0.0,0.006654206197708845,0.006363692227751017,0.0007231567287817597,0.6017798781394958,0.38175278902053833,0.002726261969655752
81,7mzM3kjOQWE,FAKE,0.1776487649602426,0.0669186658779859,0.1835011559613208,0.066140595252048,0.0511574250753672,0.2007062840254081,0.010940434411168098,0.014000763185322285,0.002174777677282691,0.2688710689544678,0.6809707880020142,0.02304210513830185
82,PvCkV2wdxLo,FAKE,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.9918434023857117,0.0007380350725725293,0.00020714473794214427,0.0016587343998253345,0.005297049880027771,0.00025558771449141204
83,lPGaoJlno_k,FAKE,0.6182528363531982,0.0,0.0,0.0143835081480934,0.0,0.0,0.997316300868988,0.0003655344480648637,0.00014770630514249206,0.0013859303435310721,0.0005358202033676207,0.00024869723711162806
84,hPkXn-Nqy3E,FAKE,0.6637443068559193,0.0,0.0,0.0,0.0,0.0,0.32001644372940063,0.09087833017110825,0.0032464538235217333,0.5797948241233826,0.00486089289188385,0.0012030733050778508
85,rm9sMXsIOLI,FAKE,0.0,0.0,0.0,0.0,0.0,0.0,0.859307050704956,0.0027051724027842283,0.0006457174313254654,0.1344529539346695,0.0024516137782484293,0.0004374162817839533
86,du_FPajW548,FAKE,0.0,0.0,0.0,0.0,0.0,0.0,0.0022045127116143703,0.9872899651527405,0.006670854985713959,0.0031457259319722652,0.0003361637063790113,0.00035271269734948874
87,1pPrrWiPSvQ,FAKE,1.0,0.0,0.0,0.0,0.0,0.0,0.974267840385437,0.0029451444279402494,0.0003698137588799,0.018888501450419426,0.003207770176231861,0.0003209928690921515
88,DVyERAxoxaA,FAKE,0.0,0.0,0.0,0.0,0.0,0.0,0.07218004018068314,0.9098708629608154,0.010129362344741821,0.004251686856150627,0.0027689854614436626,0.0007991036982275546
89,SIoO2HDfcXg,FAKE,0.1256010409631131,0.1101915171924862,0.0,0.0681491561275108,0.0,0.0797854541647177,0.0005788254202343524,0.9928143620491028,0.005423979368060827,0.0007111208396963775,0.00018389515753369778,0.000287814240437001
90,8mHHRC2InUs,FAKE,0.1190443041059864,0.0542111441173074,0.0,0.0465177843972789,0.023771815193643,0.0145676562590495,0.8687689304351807,0.009786829352378845,0.0010229670442640781,0.019836194813251495,0.09929365664720535,0.0012913194950670004
91,iNobw47EFes,FAKE,0.0,0.0,0.0,0.0,0.0,0.0,0.3875379264354706,0.5350592732429504,0.003945373464375734,0.03417385742068291,0.037169765681028366,0.0021138836164027452
92,BOKYoPxKLmE,FAKE,0.0,0.0158562679047164,0.2446037459749989,0.0245140910406214,0.0118672775770274,0.0315297079639083,0.08084986358880997,0.0015328283188864589,0.000497026601806283,0.9142817258834839,0.0023978063836693764,0.00044072914170101285
93,2cIvKTQ9FJM,FAKE,0.2101163669504066,0.0,0.0290100777499284,0.0,0.1539052886232545,0.0170876475465584,0.943450391292572,0.006356679834425449,0.0005225733621045947,0.04246366024017334,0.00660764379426837,0.0005991655634716153
94,PwpKdkhUajs,FAKE,0.019716172102274,0.2029555612976001,0.1926730934963416,0.0456512030770733,0.0241297960502982,0.1319310602335433,0.9941011071205139,0.0010531052248552442,0.00017648079665377736,0.0023679553996771574,0.0020668432116508484,0.00023438443895429373
95,doUcWA1a9I8,FAKE,0.0489379717509208,0.0,0.0,0.0,0.0,0.0,0.8465613722801208,0.1333613395690918,0.004313124343752861,0.01069750264286995,0.00445430725812912,0.000612344651017338
96,JYOaPvZ5ur0,FAKE,0.2762296520138004,0.0385496638722376,0.036537407310535,0.0217141437113764,0.1382469783559851,0.0371486588810216,0.011673743836581707,0.9541180729866028,0.001736265141516924,0.01817210763692856,0.01203447487205267,0.0022653948981314898
97,WrJSpnbu6Vg,FAKE,0.0434375156564392,0.2650473370592626,0.0,0.0372380670513591,0.0,0.0,0.09503260254859924,0.878285825252533,0.0018591554835438728,0.019664112478494644,0.0028040017932653427,0.0023543459828943014
98,RIQCIVmp_qI,FAKE,0.58102327817439,0.1758107942569314,0.1814188959685718,0.3268826509408825,0.3015744610146294,0.1264014153144085,0.005134763196110725,0.98451828956604,0.0013537113554775715,0.006353775970637798,0.0015758090885356069,0.0010636853985488415
99,VLieg7m0rVU,FAKE,0.6634327496528288,0.0204200627691683,0.2165154988852155,0.0126838649796604,0.2898909235550447,0.0447803978679523,0.5782503485679626,0.016911638900637627,0.0018551185494288802,0.15429316461086273,0.24752642214298248,0.001163302338682115
100,zVUsAmo_BxQ,FAKE,0.1661278764360547,0.1868109990521469,0.0,0.0402241553241304,0.0,0.0,0.6623477339744568,0.19840356707572937,0.0025400493759661913,0.11734926700592041,0.014843037351965904,0.004516342654824257
101,7_-V8NmEeAI,FAKE,0.7911999494072685,0.0,0.2148933649581537,0.0,0.2431067810385228,0.0,0.7441309690475464,0.017588429152965546,0.001151514588855207,0.07745111733675003,0.15795262157917023,0.0017253983533009887
102,R65syXH12Ug,FAKE,0.0,0.0,0.0773478123436907,0.0,0.0,0.0,0.18347132205963135,0.6020195484161377,0.1415146291255951,0.0655050054192543,0.00540947588160634,0.0020799871999770403
103,SMApZfIqPlE,FAKE,0.2134992368487348,0.0,0.0,0.0,0.0,0.0,0.9107012152671814,0.055971503257751465,0.0022218620870262384,0.024598900228738785,0.003551030531525612,0.0029555761720985174
104,NlNBG96_5lY,FAKE,0.0,0.0,0.0,0.0,0.0,0.0,0.8367358446121216,0.007519897073507309,0.0008288769167847931,0.07924605906009674,0.07331693917512894,0.0023524442221969366
105,uhY6wyM28ss,FAKE,0.2852445008549945,0.0200737914274233,0.0,0.0632123502283789,0.0,0.0,0.03600062429904938,0.9062271118164062,0.006138081196695566,0.04474592208862305,0.004210900515317917,0.002677417593076825
106,uPLDMNdgeKI,FAKE,0.1829309294420646,0.169115972291376,0.0,0.1417235045061755,0.0,0.0,0.0031574280001223087,0.9907386302947998,0.0016855665016919374,0.0029057408683001995,0.0008804540848359466,0.0006320802494883537
107,ue9t0d3Gmok,FAKE,0.1456902422028752,0.0,0.0,0.0,0.0,0.0,0.013111954554915428,0.973635196685791,0.0035599302500486374,0.00770552596077323,0.0009922301396727562,0.0009951118845492601
108,4Z0SrobSp5Q,FAKE,0.1784073584316767,0.0478695824037107,0.0639794363756421,0.1069785827862329,0.1014175334923549,0.0099005984889304,0.0006031294469721615,0.9980535507202148,0.00039969218778423965,0.0003356184752192348,0.0002459351089783013,0.00036222016206011176
109,H0LYqu8Y6G0,FAKE,0.0,0.0,0.0,0.0956805644742787,0.0187962086355483,0.0594054608720623,0.008012961596250534,0.031586069613695145,0.0019189071608707309,0.8273248076438904,0.12716224789619446,0.00399504229426384
110,qLJ_-KMY0Y8,FAKE,1.0,0.0,0.0,0.0,0.0,0.0,0.026533402502536774,0.824317991733551,0.07109003514051437,0.06779003143310547,0.005891623441129923,0.004376865457743406
111,luV6vY559wE,FAKE,0.1337850929463123,0.1120416690830764,0.0,0.0654248393183551,0.1414917689778448,0.0611208895299574,0.01615719310939312,0.7919166088104248,0.010547981597483158,0.12467870861291885,0.052551183849573135,0.004148200619965792
112,qRCIVkl3pSQ,FAKE,0.3884347660420745,0.0962074671072422,0.1179344094092213,0.3086755325394861,0.1313318915964997,0.1742742673847113,0.21831750869750977,0.23721809685230255,0.003936717286705971,0.32522323727607727,0.210834801197052,0.004469683393836021
113,hxq0EQxwmVI,FAKE,0.0,0.0834879587749006,0.0,0.0051730889848689,0.0,0.0090855110190996,0.009106540121138096,0.05986682325601578,0.007707413751631975,0.01770075038075447,0.9002626538276672,0.005355838220566511
114,37f-h_yCXAo,FAKE,0.0,0.1060902917678309,0.0440922961931426,0.1002862493275224,0.0168341305399893,0.250653128003005,0.0024757098872214556,0.9810934662818909,0.003409801749512553,0.010452632792294025,0.0011435068445280194,0.0014249152736738324
115,lzEf1mU5jVI,FAKE,0.0851351167580978,0.3074298622063856,0.0942989414244472,0.098349962747982,0.0318938505430239,0.0634956733217962,0.0006738245137967169,0.9954877495765686,0.003150749718770385,0.00021459185518324375,0.00012915818660985678,0.00034403640893287957
116,1SIx34eFRew,FAKE,0.013176143328684,0.2230355552137669,0.0389707731608638,0.0247089031661946,0.0070332700542169,0.1290550425257407,0.34182459115982056,0.004121632780879736,0.0009471526136621833,0.45565852522850037,0.19551795721054077,0.001930193742737174
117,4OBDHPOD2jk,FAKE,0.4451630398633052,0.108853172986115,0.1516348457237089,0.2165446340156734,0.1499463460999666,0.0713648980655177,0.9924666285514832,0.0020224065519869328,0.0002431018219795078,0.002112846588715911,0.0029483118560165167,0.0002066819288302213
118,JEG0QmRSuQo,FAKE,0.0973958795995976,0.0,0.0,0.0,0.0,0.0,0.004711567424237728,0.973037838935852,0.0019239616813138127,0.011205959133803844,0.005292522720992565,0.003828077344223857
119,I_R53WyDLxU,FAKE,0.0,0.0,0.0,0.0,0.0,0.0,0.9426141381263733,0.006499442271888256,0.0006776246591471136,0.016770390793681145,0.032789215445518494,0.0006492980173788965
120,VOD8qzEO7hw,FAKE,0.4143903161371137,0.3364642611802028,0.1479785697274683,0.1611950396389402,0.0652907232509147,0.3120854847942371,0.4923379719257355,0.11736449599266052,0.0029399513732641935,0.3762367069721222,0.00916968658566475,0.001951087499037385
121,GQ9NeL4JbJw,FAKE,0.0,0.1035570495131566,0.0,0.2105460554209418,0.0,0.0,0.3221170902252197,0.011238078586757183,0.0022505521774291992,0.16173474490642548,0.5004235506057739,0.0022359760478138924
